id,tag_id,taggable_id,taggable_type,tagger_id,tagger_type,context,created_at
508,12,14184,Stone,,,,2013-03-19 13:48:38.100524
509,12,14183,Stone,,,,2013-03-19 13:48:38.125809
510,12,14182,Stone,,,,2013-03-19 13:48:38.155908
511,12,14181,Stone,,,,2013-03-19 13:48:38.183952
512,12,14180,Stone,,,,2013-03-19 13:48:38.208849
513,12,14179,Stone,,,,2013-03-19 13:48:38.234176
514,12,14178,Stone,,,,2013-03-19 13:48:38.264041
515,12,14177,Stone,,,,2013-03-19 13:48:38.292156
516,12,14176,Stone,,,,2013-03-19 13:48:38.317267
517,12,14175,Stone,,,,2013-03-19 13:48:38.342195
518,12,14174,Stone,,,,2013-03-19 13:48:38.36707
519,12,14173,Stone,,,,2013-03-19 13:48:38.526742
520,12,14172,Stone,,,,2013-03-19 13:48:38.556172
521,12,14171,Stone,,,,2013-03-19 13:48:38.58431
522,12,14170,Stone,,,,2013-03-19 13:48:38.614354
523,12,14169,Stone,,,,2013-03-19 13:48:38.642453
524,12,14168,Stone,,,,2013-03-19 13:48:38.672623
525,12,14167,Stone,,,,2013-03-19 13:48:38.700773
526,12,14166,Stone,,,,2013-03-19 13:48:38.72574
527,12,14165,Stone,,,,2013-03-19 13:48:38.75066
528,12,14164,Stone,,,,2013-03-19 13:48:38.77565
529,12,14163,Stone,,,,2013-03-19 13:48:38.800611
530,12,14162,Stone,,,,2013-03-19 13:48:38.825586
531,12,14161,Stone,,,,2013-03-19 13:48:38.850653
532,12,14160,Stone,,,,2013-03-19 13:48:38.875605
533,12,14159,Stone,,,,2013-03-19 13:48:38.900565
534,12,14158,Stone,,,,2013-03-19 13:48:38.925626
535,12,14157,Stone,,,,2013-03-19 13:48:38.950617
536,12,14156,Stone,,,,2013-03-19 13:48:39.106915
537,12,14155,Stone,,,,2013-03-19 13:48:39.134705
538,19,14556,Stone,,,,2013-05-21 08:50:23.470881
539,19,14608,Stone,,,,2013-05-21 08:50:23.530069
540,19,14607,Stone,,,,2013-05-21 08:50:23.568645
541,19,14539,Stone,,,,2013-05-21 08:50:23.617698
542,19,14540,Stone,,,,2013-05-21 08:50:23.651183
543,19,14557,Stone,,,,2013-05-21 08:50:23.69306
544,19,14574,Stone,,,,2013-05-21 08:50:23.725966
545,19,14590,Stone,,,,2013-05-21 08:50:23.76988
546,19,14601,Stone,,,,2013-05-21 08:50:23.809472
547,19,14599,Stone,,,,2013-05-21 08:50:23.847451
548,19,14592,Stone,,,,2013-05-21 08:50:23.891452
549,19,14594,Stone,,,,2013-05-21 08:50:23.931315
550,19,14598,Stone,,,,2013-05-21 08:50:24.102883
551,19,14600,Stone,,,,2013-05-21 08:50:24.138685
552,19,14123,Stone,,,,2013-05-21 08:50:24.176993
553,19,14121,Stone,,,,2013-05-21 08:50:24.212147
554,19,14573,Stone,,,,2013-05-21 08:50:24.25352
555,19,14591,Stone,,,,2013-05-21 08:50:24.297367
556,19,14589,Stone,,,,2013-05-21 08:50:24.336349
557,19,14593,Stone,,,,2013-05-21 08:50:24.371187
558,19,14122,Stone,,,,2013-05-21 08:54:14.947758
559,19,14120,Stone,,,,2013-05-21 08:54:14.989791
560,19,14118,Stone,,,,2013-05-21 08:54:15.053547
561,19,14119,Stone,,,,2013-05-21 08:54:15.131781
562,19,14136,Stone,,,,2013-05-21 08:54:15.209245
563,19,14117,Stone,,,,2013-05-21 08:54:15.256726
564,19,14497,Stone,,,,2013-05-21 08:54:15.299722
565,19,14491,Stone,,,,2013-05-21 08:54:15.334011
566,19,14494,Stone,,,,2013-05-21 08:54:15.371883
567,19,14499,Stone,,,,2013-05-21 08:54:15.406269
568,19,14495,Stone,,,,2013-05-21 08:54:15.448238
569,19,14493,Stone,,,,2013-05-21 08:54:15.61101
570,19,14496,Stone,,,,2013-05-21 08:54:15.655895
571,19,14498,Stone,,,,2013-05-21 08:54:15.690884
572,19,14500,Stone,,,,2013-05-21 08:54:15.73153
573,19,14492,Stone,,,,2013-05-21 08:54:15.772445
574,19,14221,Stone,,,,2013-05-21 08:54:15.815598
575,19,14225,Stone,,,,2013-05-21 08:54:15.963665
576,19,14223,Stone,,,,2013-05-21 08:54:16.005249
577,19,14224,Stone,,,,2013-05-21 08:54:16.04794
578,19,14222,Stone,,,,2013-05-21 08:54:16.081753
579,19,14220,Stone,,,,2013-05-21 08:54:16.123727
580,19,14138,Stone,,,,2013-05-21 08:54:16.156642
581,19,14142,Stone,,,,2013-05-21 08:54:16.198616
582,19,14140,Stone,,,,2013-05-21 08:54:16.231643
583,19,14141,Stone,,,,2013-05-21 08:54:16.273602
584,19,14137,Stone,,,,2013-05-21 08:54:16.314347
585,19,14139,Stone,,,,2013-05-21 08:54:16.355872
586,19,14143,Stone,,,,2013-05-21 08:58:08.101881
587,19,14135,Stone,,,,2013-05-21 08:58:08.139767
588,19,14134,Stone,,,,2013-05-21 08:58:08.331631
589,19,14124,Stone,,,,2013-05-21 08:58:08.368464
590,20,1413,Box,,,,2013-06-10 11:37:57.09015
591,21,1412,Box,,,,2013-06-10 11:38:23.466953
592,22,1412,Box,,,,2013-06-10 11:38:23.471026
593,23,1412,Box,,,,2013-06-10 11:38:23.474908
594,24,1412,Box,,,,2013-06-10 11:38:23.47911
595,20,14834,Stone,,,,2013-06-10 11:45:28.869663
596,20,14835,Stone,,,,2013-06-10 11:46:39.297366
597,20,14836,Stone,,,,2013-06-10 11:46:50.941204
606,25,15101,Stone,,,,2013-06-28 11:48:04.769798
607,25,15100,Stone,,,,2013-06-28 11:48:04.822059
608,25,15099,Stone,,,,2013-06-28 11:48:04.872845
609,25,15098,Stone,,,,2013-06-28 11:48:04.921314
610,25,15097,Stone,,,,2013-06-28 11:48:04.970513
611,25,15096,Stone,,,,2013-06-28 11:48:05.023106
612,25,15095,Stone,,,,2013-06-28 11:48:05.260174
613,25,15094,Stone,,,,2013-06-28 11:48:05.325803
614,19,15098,Stone,,,,2013-06-28 11:52:02.642571
615,19,15101,Stone,,,,2013-06-28 11:53:05.836309
616,19,15097,Stone,,,,2013-06-28 11:53:05.875531
617,19,15099,Stone,,,,2013-06-28 11:53:05.912781
618,19,15096,Stone,,,,2013-06-28 11:53:05.953471
619,19,15095,Stone,,,,2013-06-28 11:53:06.000422
620,19,15094,Stone,,,,2013-06-28 11:53:06.044467
621,19,15100,Stone,,,,2013-06-28 11:53:06.088069
622,25,1443,Box,,,,2013-06-28 12:42:33.588362
623,19,15157,Stone,,,,2013-07-03 17:31:44.931919
624,25,15157,Stone,,,,2013-07-03 17:31:44.976446
625,19,15156,Stone,,,,2013-07-03 17:31:45.024122
626,25,15156,Stone,,,,2013-07-03 17:31:45.026338
627,19,15154,Stone,,,,2013-07-03 17:31:45.065772
628,25,15154,Stone,,,,2013-07-03 17:31:45.06806
629,19,15155,Stone,,,,2013-07-03 17:31:45.107157
630,25,15155,Stone,,,,2013-07-03 17:31:45.109423
631,19,15167,Stone,,,,2013-07-03 17:31:45.14888
632,25,15167,Stone,,,,2013-07-03 17:31:45.151184
633,19,15166,Stone,,,,2013-07-03 17:31:45.350365
634,25,15166,Stone,,,,2013-07-03 17:31:45.352487
635,19,15160,Stone,,,,2013-07-03 17:31:45.390531
636,25,15160,Stone,,,,2013-07-03 17:31:45.393234
637,19,15161,Stone,,,,2013-07-03 17:31:45.482991
638,25,15161,Stone,,,,2013-07-03 17:31:45.485168
639,19,15163,Stone,,,,2013-07-03 17:31:45.691247
640,25,15163,Stone,,,,2013-07-03 17:31:45.693572
641,19,15162,Stone,,,,2013-07-03 17:31:45.749317
642,25,15162,Stone,,,,2013-07-03 17:31:45.751746
643,19,15168,Stone,,,,2013-07-03 17:31:45.808272
644,25,15168,Stone,,,,2013-07-03 17:31:45.810492
645,19,15169,Stone,,,,2013-07-03 17:31:45.855458
646,25,15169,Stone,,,,2013-07-03 17:31:45.857909
647,19,15158,Stone,,,,2013-07-03 17:31:45.898991
648,25,15158,Stone,,,,2013-07-03 17:31:45.901261
649,19,15159,Stone,,,,2013-07-03 17:31:45.941537
650,25,15159,Stone,,,,2013-07-03 17:31:45.943999
651,19,15165,Stone,,,,2013-07-03 17:31:45.982209
652,25,15165,Stone,,,,2013-07-03 17:31:45.984656
653,19,15164,Stone,,,,2013-07-03 17:31:46.023722
654,25,15164,Stone,,,,2013-07-03 17:31:46.026006
655,19,15183,Stone,,,,2013-07-04 18:06:56.613748
656,25,15183,Stone,,,,2013-07-04 18:06:56.669476
657,19,15182,Stone,,,,2013-07-04 18:06:56.715905
658,25,15182,Stone,,,,2013-07-04 18:06:56.718292
659,19,15191,Stone,,,,2013-07-04 18:14:38.579156
660,25,15191,Stone,,,,2013-07-04 18:14:38.581445
661,19,15190,Stone,,,,2013-07-04 18:14:38.621997
662,25,15190,Stone,,,,2013-07-04 18:14:38.624484
663,19,15189,Stone,,,,2013-07-04 18:14:38.664881
664,25,15189,Stone,,,,2013-07-04 18:14:38.667125
665,19,15188,Stone,,,,2013-07-04 18:14:38.706684
666,25,15188,Stone,,,,2013-07-04 18:14:38.709146
667,19,15187,Stone,,,,2013-07-04 18:14:38.750209
668,25,15187,Stone,,,,2013-07-04 18:14:38.75239
669,19,15186,Stone,,,,2013-07-04 18:14:38.790906
670,25,15186,Stone,,,,2013-07-04 18:14:38.793321
671,19,15185,Stone,,,,2013-07-04 18:14:38.831918
672,25,15185,Stone,,,,2013-07-04 18:14:38.847102
673,19,15184,Stone,,,,2013-07-04 18:14:38.896815
674,25,15184,Stone,,,,2013-07-04 18:14:38.899167
675,19,15181,Stone,,,,2013-07-04 18:14:39.002316
676,25,15181,Stone,,,,2013-07-04 18:14:39.004685
677,19,15180,Stone,,,,2013-07-04 18:14:39.190814
678,25,15180,Stone,,,,2013-07-04 18:14:39.193404
679,19,15208,Stone,,,,2013-07-05 10:54:18.709093
680,25,15208,Stone,,,,2013-07-05 10:54:18.787347
681,19,15207,Stone,,,,2013-07-05 10:54:18.949118
682,25,15207,Stone,,,,2013-07-05 10:54:18.951506
683,19,15206,Stone,,,,2013-07-05 10:54:19.000902
684,25,15206,Stone,,,,2013-07-05 10:54:19.003043
685,19,15205,Stone,,,,2013-07-05 10:54:19.051044
686,25,15205,Stone,,,,2013-07-05 10:54:19.053209
687,19,15244,Stone,,,,2013-07-16 10:47:43.170513
688,25,15244,Stone,,,,2013-07-16 10:47:43.240588
689,19,15243,Stone,,,,2013-07-16 10:47:43.282583
690,25,15243,Stone,,,,2013-07-16 10:47:43.284915
691,19,15242,Stone,,,,2013-07-16 10:47:43.324236
692,25,15242,Stone,,,,2013-07-16 10:47:43.341788
693,19,15241,Stone,,,,2013-07-16 10:47:43.390718
694,25,15241,Stone,,,,2013-07-16 10:47:43.392974
695,26,15619,Stone,,,,2013-12-02 13:29:31.685264
696,26,15621,Stone,,,,2013-12-02 13:29:31.739754
697,26,15620,Stone,,,,2013-12-02 13:29:31.764061
698,26,15643,Stone,,,,2013-12-02 13:29:31.786931
699,26,15618,Stone,,,,2013-12-02 13:29:31.810308
700,26,15617,Stone,,,,2013-12-02 13:29:31.828433
701,27,15642,Stone,,,,2013-12-02 13:30:32.580111
702,27,15622,Stone,,,,2013-12-02 13:30:32.606153
