id,analysis_id,measurement_item_id,info,value,label,unit,description,uncertainty,created_at,updated_at
4864,218,168,abundance of {^{208}Pb}/{^{204}Pb},37.054,\abundance{^{208}Pb}/{^{204}Pb},parts,"",,2009-08-03 10:14:49.43271,2013-02-07 11:54:07.657838
4865,218,66,abundance of {Eu},0.09,\abundance{Eu},micro_gram_per_gram,"",,2009-08-03 10:14:50.961688,2013-02-07 09:38:22.841041
4866,218,147,abundance of {NiO},0.27,\abundance{NiO},centi_gram_per_gram,"",,2009-08-03 10:14:52.54571,2013-02-07 09:33:47.268868
4867,218,92,abundance of {^{176}Hf}/{^{177}Hf},0.283585,\abundance{^{176}Hf}/{^{177}Hf},parts,"",,2009-08-03 10:14:54.116565,2013-02-07 11:54:08.388769
4868,218,91,abundance of {Hf},0.15,\abundance{Hf},micro_gram_per_gram,"",,2009-08-03 10:14:55.778904,2013-02-07 09:38:17.889153
4869,218,100,abundance of {K_{2}O},0.005,\abundance{K_{2}O},centi_gram_per_gram,"",,2009-08-03 10:14:57.661031,2013-02-07 09:33:44.567575
4870,218,37,abundance of {CaO},3.04,\abundance{CaO},centi_gram_per_gram,"",,2009-08-03 10:14:59.302975,2013-02-07 09:33:34.804327
4871,218,119,abundance of {Lu},0.05,\abundance{Lu},micro_gram_per_gram,"",,2009-08-03 10:15:00.822377,2013-02-07 09:38:30.66908
4872,218,121,abundance of {MgO},38.79,\abundance{MgO},centi_gram_per_gram,"",,2009-08-03 10:15:04.049838,2013-02-07 09:33:36.246403
4873,218,18,abundance of {B},0.16,\abundance{B},micro_gram_per_gram,"",,2009-08-03 10:15:05.85456,2013-02-07 09:38:31.111027
4874,218,206,abundance of {Ta},0.004,\abundance{Ta},micro_gram_per_gram,"",,2009-08-03 10:15:07.320578,2013-02-07 09:38:14.879695
4875,218,65,abundance of {Er},0.33,\abundance{Er},micro_gram_per_gram,"",,2009-08-03 10:15:08.81897,2013-02-07 09:38:20.706816
4876,218,158,abundance of {P_{2}O_{5}},0.007,\abundance{P_{2}O_{5}},centi_gram_per_gram,"",,2009-08-03 10:15:10.31958,2013-02-07 09:33:45.743259
4877,218,163,abundance of {Pb},0.03,\abundance{Pb},micro_gram_per_gram,"",,2009-08-03 10:15:11.86143,2013-02-07 09:38:19.34799
4878,218,58,abundance of {Dy},0.5,\abundance{Dy},micro_gram_per_gram,"",,2009-08-03 10:15:13.466792,2013-02-07 09:38:16.588763
4879,218,224,abundance of {U},0.002,\abundance{U},micro_gram_per_gram,"",,2009-08-03 10:15:15.047441,2013-02-07 09:38:24.533083
4880,218,63,epsilon value of Nd(0),19.8,&epsilon;Nd(0),parts_per_myriad,"",,2009-08-03 10:15:16.575289,2013-02-07 12:11:23.936369
4881,218,166,abundance of {^{207}Pb}/{^{204}Pb},15.363,\abundance{^{207}Pb}/{^{204}Pb},parts,"",,2009-08-03 10:15:18.142755,2013-02-07 11:54:08.8418
4882,218,164,abundance of {^{206}Pb}/{^{204}Pb},17.287,\abundance{^{206}Pb}/{^{204}Pb},parts,"",,2009-08-03 10:15:19.694415,2013-02-07 11:54:09.29201
4883,218,207,abundance of {Tb},0.07,\abundance{Tb},micro_gram_per_gram,"",,2009-08-03 10:15:21.28004,2013-02-07 09:38:27.100971
4884,218,209,abundance of {Th},0.004,\abundance{Th},micro_gram_per_gram,"",,2009-08-03 10:15:22.822617,2013-02-07 09:38:09.727959
4885,218,124,abundance of {MnO},0.13,\abundance{MnO},centi_gram_per_gram,"",,2009-08-03 10:15:24.338774,2013-02-07 09:33:46.835431
4886,218,120,abundance of {^{176}Lu}/{^{177}Hf},0.056613,\abundance{^{176}Lu}/{^{177}Hf},parts,"",,2009-08-03 10:15:25.851113,2013-02-07 11:54:09.834011
4887,218,47,abundance of {Cs},0.001,\abundance{Cs},micro_gram_per_gram,"",,2009-08-03 10:15:27.405794,2013-02-07 09:38:28.284782
4888,218,78,abundance of {Gd},0.35,\abundance{Gd},micro_gram_per_gram,"",,2009-08-03 10:15:28.925367,2013-02-07 09:38:13.504342
4889,218,182,abundance of {Rb},0.02,\abundance{Rb},micro_gram_per_gram,"",,2009-08-03 10:15:30.411739,2013-02-07 09:38:05.950052
4890,218,136,abundance of {^{143}Nd}/{^{144}Nd},0.513667,\abundance{^{143}Nd}/{^{144}Nd},parts,"",,2009-08-03 10:15:32.077277,2013-02-07 11:54:09.733848
4891,218,118,abundance of {Li},1.81,\abundance{Li},micro_gram_per_gram,"",,2009-08-03 10:15:33.629463,2013-02-07 09:38:11.003343
4892,218,174,abundance of {Pr},0.06,\abundance{Pr},micro_gram_per_gram,"",,2009-08-03 10:15:35.162972,2013-02-07 09:38:08.859753
4893,218,5,abundance of {Al_{2}O_{3}},3.44,\abundance{Al_{2}O_{3}},centi_gram_per_gram,"",,2009-08-03 10:15:36.747402,2013-02-07 09:33:33.545484
4894,218,267,abundance of {Y},2.97,\abundance{Y},micro_gram_per_gram,"",,2009-08-03 10:15:38.289377,2013-02-07 09:38:07.842362
4895,218,135,abundance of {Nd},0.41,\abundance{Nd},micro_gram_per_gram,"",,2009-08-03 10:15:39.838885,2013-02-07 09:38:06.975203
4896,218,116,abundance of {La},0.07,\abundance{La},micro_gram_per_gram,"",,2009-08-03 10:15:41.483883,2013-02-07 09:38:04.615903
4897,218,133,abundance of {Na_{2}O},0.27,\abundance{Na_{2}O},centi_gram_per_gram,"",,2009-08-03 10:15:43.113204,2013-02-07 09:33:40.12456
4898,218,94,abundance of {Ho},0.11,\abundance{Ho},micro_gram_per_gram,"",,2009-08-03 10:15:44.645464,2013-02-07 09:38:26.008664
4899,218,268,abundance of {Yb},0.35,\abundance{Yb},micro_gram_per_gram,"",,2009-08-03 10:15:46.209605,2013-02-07 09:38:21.674107
4900,218,223,abundance of {Tm},0.05,\abundance{Tm},micro_gram_per_gram,"",,2009-08-03 10:15:47.788836,2013-02-07 09:38:29.435185
4901,218,39,abundance of {Ce},0.26,\abundance{Ce},micro_gram_per_gram,"",,2009-08-03 10:15:49.318367,2013-02-07 09:38:03.757089
4902,218,200,abundance of {^{147}Sm}/{^{144}Nd} ,0.298,\abundance{^{147}Sm}/{^{144}Nd},parts,"",,2009-08-03 10:15:50.87262,2013-02-07 11:54:09.942405
4903,218,134,abundance of {Nb},0.07,\abundance{Nb},micro_gram_per_gram,"",,2009-08-03 10:15:52.411285,2013-02-07 09:38:02.623324
4904,218,202,abundance of {Sr},7.49,\abundance{Sr},micro_gram_per_gram,"",,2009-08-03 10:15:53.894191,2013-02-07 09:37:57.321106
4905,218,198,abundance of {SiO_{2}},45.1,\abundance{SiO_{2}},centi_gram_per_gram,"",,2009-08-03 10:15:55.483791,2013-02-07 09:33:32.25317
4906,218,115,abundance of {LOI},0.59,\abundance{LOI},centi_gram_per_gram,"",,2009-08-03 10:15:57.008149,2013-02-07 09:33:47.452301
4907,218,271,abundance of {Zr},3.95,\abundance{Zr},micro_gram_per_gram,"",,2009-08-03 10:15:58.61666,2013-02-07 09:38:01.70612
4908,218,74,abundance of {FeO},8.22,\abundance{FeO},centi_gram_per_gram,"",,2009-08-03 10:16:00.149749,2013-02-07 09:33:38.724055
4909,218,46,abundance of {Cr_{2}O_{3}},0.36,\abundance{Cr_{2}O_{3}},centi_gram_per_gram,"",,2009-08-03 10:16:01.631918,2013-02-07 09:33:48.044126
4910,218,199,abundance of {Sm},0.21,\abundance{Sm},micro_gram_per_gram,"",,2009-08-03 10:16:03.194358,2013-02-07 09:38:12.220559
4911,218,221,abundance of {TiO_{2}},0.11,\abundance{TiO_{2}},centi_gram_per_gram,"",,2009-08-03 10:16:04.72983,2013-02-07 09:33:42.650366
4912,219,19,abundance of {Ba},0.21,\abundance{Ba},micro_gram_per_gram,"",,2009-08-03 10:16:08.103847,2013-02-07 09:37:58.555086
4913,219,61,epsilon value of Hf(0),27,&epsilon;Hf(0),parts_per_myriad,"",,2009-08-03 10:16:09.654819,2013-02-07 12:12:19.062768
4914,219,168,abundance of {^{208}Pb}/{^{204}Pb},36.163,\abundance{^{208}Pb}/{^{204}Pb},parts,"",,2009-08-03 10:16:11.200656,2013-02-07 11:54:07.666187
4915,219,66,abundance of {Eu},0.1,\abundance{Eu},micro_gram_per_gram,"",,2009-08-03 10:16:12.832902,2013-02-07 09:38:22.849345
4916,219,147,abundance of {NiO},0.27,\abundance{NiO},centi_gram_per_gram,"",,2009-08-03 10:16:14.400202,2013-02-07 09:33:47.277301
4917,219,92,abundance of {^{176}Hf}/{^{177}Hf},0.283535,\abundance{^{176}Hf}/{^{177}Hf},parts,"",,2009-08-03 10:16:16.008922,2013-02-07 11:54:08.408368
4918,219,91,abundance of {Hf},0.17,\abundance{Hf},micro_gram_per_gram,"",,2009-08-03 10:16:17.618008,2013-02-07 09:38:17.898673
4919,219,100,abundance of {K_{2}O},0.009,\abundance{K_{2}O},centi_gram_per_gram,"",,2009-08-03 10:16:19.193685,2013-02-07 09:33:44.57593
4920,219,37,abundance of {CaO},3.22,\abundance{CaO},centi_gram_per_gram,"",,2009-08-03 10:16:20.833184,2013-02-07 09:33:34.812658
4921,219,119,abundance of {Lu},0.06,\abundance{Lu},micro_gram_per_gram,"",,2009-08-03 10:16:22.387148,2013-02-07 09:38:30.677393
4922,219,121,abundance of {MgO},38.54,\abundance{MgO},centi_gram_per_gram,"",,2009-08-03 10:16:23.984466,2013-02-07 09:33:36.254786
4923,219,18,abundance of {B},0.42,\abundance{B},micro_gram_per_gram,"",,2009-08-03 10:16:25.57601,2013-02-07 09:38:31.119346
4924,219,206,abundance of {Ta},0.004,\abundance{Ta},micro_gram_per_gram,"",,2009-08-03 10:16:27.179048,2013-02-07 09:38:14.888112
4925,219,65,abundance of {Er},0.39,\abundance{Er},micro_gram_per_gram,"",,2009-08-03 10:16:28.78878,2013-02-07 09:38:20.715111
4926,219,158,abundance of {P_{2}O_{5}},0.008,\abundance{P_{2}O_{5}},centi_gram_per_gram,"",,2009-08-03 10:16:30.409176,2013-02-07 09:33:45.751608
4927,219,163,abundance of {Pb},0.167,\abundance{Pb},micro_gram_per_gram,"",,2009-08-03 10:16:32.017704,2013-02-07 09:38:19.356459
4928,219,58,abundance of {Dy},0.57,\abundance{Dy},micro_gram_per_gram,"",,2009-08-03 10:16:33.588159,2013-02-07 09:38:16.597187
4929,219,224,abundance of {U},0.002,\abundance{U},micro_gram_per_gram,"",,2009-08-03 10:16:35.167706,2013-02-07 09:38:24.541533
4930,219,63,epsilon value of Nd(0),17.5,&epsilon;Nd(0),parts_per_myriad,"",,2009-08-03 10:16:36.775822,2013-02-07 12:11:23.944804
4931,219,166,abundance of {^{207}Pb}/{^{204}Pb},15.232,\abundance{^{207}Pb}/{^{204}Pb},parts,"",,2009-08-03 10:16:38.374744,2013-02-07 11:54:08.850114
4932,219,164,abundance of {^{206}Pb}/{^{204}Pb},16.607,\abundance{^{206}Pb}/{^{204}Pb},parts,"",,2009-08-03 10:16:39.954715,2013-02-07 11:54:09.300356
4933,219,207,abundance of {Tb},0.08,\abundance{Tb},micro_gram_per_gram,"",,2009-08-03 10:16:41.536145,2013-02-07 09:38:27.109383
4934,219,209,abundance of {Th},0.01,\abundance{Th},micro_gram_per_gram,"",,2009-08-03 10:16:43.118649,2013-02-07 09:38:09.736394
4935,219,124,abundance of {MnO},0.13,\abundance{MnO},centi_gram_per_gram,"",,2009-08-03 10:16:44.642525,2013-02-07 09:33:46.843897
4936,219,120,abundance of {^{176}Lu}/{^{177}Hf},0.050565,\abundance{^{176}Lu}/{^{177}Hf},parts,"",,2009-08-03 10:16:46.253116,2013-02-07 11:54:09.842397
4937,219,47,abundance of {Cs},0.01,\abundance{Cs},micro_gram_per_gram,"",,2009-08-03 10:16:47.848174,2013-02-07 09:38:28.293143
4938,219,78,abundance of {Gd},0.4,\abundance{Gd},micro_gram_per_gram,"",,2009-08-03 10:16:49.445986,2013-02-07 09:38:13.512684
4939,219,182,abundance of {Rb},0.11,\abundance{Rb},micro_gram_per_gram,"",,2009-08-03 10:16:51.006027,2013-02-07 09:38:05.958291
4940,219,136,abundance of {^{143}Nd}/{^{144}Nd},0.513547,\abundance{^{143}Nd}/{^{144}Nd},parts,"",,2009-08-03 10:16:52.540505,2013-02-07 11:54:09.742216
4941,219,118,abundance of {Li},1.53,\abundance{Li},micro_gram_per_gram,"",,2009-08-03 10:16:54.061178,2013-02-07 09:38:11.011725
4942,219,174,abundance of {Pr},0.09,\abundance{Pr},micro_gram_per_gram,"",,2009-08-03 10:16:55.668995,2013-02-07 09:38:08.867964
4943,219,5,abundance of {Al_{2}O_{3}},3.8,\abundance{Al_{2}O_{3}},centi_gram_per_gram,"",,2009-08-03 10:16:57.211009,2013-02-07 09:33:33.553813
4944,219,267,abundance of {Y},3.29,\abundance{Y},micro_gram_per_gram,"",,2009-08-03 10:16:58.830307,2013-02-07 09:38:07.85067
4945,219,135,abundance of {Nd},0.57,\abundance{Nd},micro_gram_per_gram,"",,2009-08-03 10:17:00.394695,2013-02-07 09:38:06.983661
4946,219,116,abundance of {La},0.14,\abundance{La},micro_gram_per_gram,"",,2009-08-03 10:17:01.946702,2013-02-07 09:38:04.624222
4947,219,133,abundance of {Na_{2}O},0.3,\abundance{Na_{2}O},centi_gram_per_gram,"",,2009-08-03 10:17:03.479258,2013-02-07 09:33:40.133067
4948,219,94,abundance of {Ho},0.13,\abundance{Ho},micro_gram_per_gram,"",,2009-08-03 10:17:05.059569,2013-02-07 09:38:26.016999
4949,219,268,abundance of {Yb},0.41,\abundance{Yb},micro_gram_per_gram,"",,2009-08-03 10:17:06.667543,2013-02-07 09:38:21.682172
4950,219,223,abundance of {Tm},0.06,\abundance{Tm},micro_gram_per_gram,"",,2009-08-03 10:17:08.258087,2013-02-07 09:38:29.443596
4951,219,39,abundance of {Ce},0.44,\abundance{Ce},micro_gram_per_gram,"",,2009-08-03 10:17:09.903946,2013-02-07 09:38:03.765423
4952,219,200,abundance of {^{147}Sm}/{^{144}Nd} ,0.267,\abundance{^{147}Sm}/{^{144}Nd},parts,"",,2009-08-03 10:17:11.479031,2013-02-07 11:54:09.950719
4953,219,134,abundance of {Nb},0.06,\abundance{Nb},micro_gram_per_gram,"",,2009-08-03 10:17:13.030993,2013-02-07 09:38:02.631718
4954,219,202,abundance of {Sr},10.1,\abundance{Sr},micro_gram_per_gram,"",,2009-08-03 10:17:14.539336,2013-02-07 09:37:57.455229
4955,219,198,abundance of {SiO_{2}},44.4,\abundance{SiO_{2}},centi_gram_per_gram,"",,2009-08-03 10:17:16.11472,2013-02-07 09:33:32.261539
4956,219,115,abundance of {LOI},1.2,\abundance{LOI},centi_gram_per_gram,"",,2009-08-03 10:17:17.598957,2013-02-07 09:33:47.460739
4957,219,271,abundance of {Zr},5.77,\abundance{Zr},micro_gram_per_gram,"",,2009-08-03 10:17:19.178681,2013-02-07 09:38:01.714583
4958,219,74,abundance of {FeO},7.84,\abundance{FeO},centi_gram_per_gram,"",,2009-08-03 10:17:20.708871,2013-02-07 09:33:38.73241
4959,219,46,abundance of {Cr_{2}O_{3}},0.4,\abundance{Cr_{2}O_{3}},centi_gram_per_gram,"",,2009-08-03 10:17:22.21825,2013-02-07 09:33:48.052438
4960,219,199,abundance of {Sm},0.24,\abundance{Sm},micro_gram_per_gram,"",,2009-08-03 10:17:23.825064,2013-02-07 09:38:12.228969
4961,219,221,abundance of {TiO_{2}},0.13,\abundance{TiO_{2}},centi_gram_per_gram,"",,2009-08-03 10:17:25.412369,2013-02-07 09:33:42.658854
4962,329,19,abundance of {Ba},0.19,\abundance{Ba},micro_gram_per_gram,"",,2009-08-03 10:17:28.623476,2013-02-07 09:38:31.828025
4963,220,61,epsilon value of Hf(0),27.1,&epsilon;Hf(0),parts_per_myriad,"",,2009-08-03 10:17:30.12877,2013-02-07 12:12:19.254508
4964,330,168,abundance of {^{208}Pb}/{^{204}Pb},36.233,\abundance{^{208}Pb}/{^{204}Pb},parts,"",,2009-08-03 10:17:31.688349,2013-02-07 11:54:11.31131
4965,329,66,abundance of {Eu},0.1,\abundance{Eu},micro_gram_per_gram,"",,2009-08-03 10:17:33.268001,2013-02-07 09:38:31.869809
4966,328,147,abundance of {NiO},0.27,\abundance{NiO},centi_gram_per_gram,"",,2009-08-03 10:17:34.909758,2013-02-07 09:33:49.653762
4967,220,92,abundance of {^{176}Hf}/{^{177}Hf},0.283537,\abundance{^{176}Hf}/{^{177}Hf},parts,"",,2009-08-03 10:17:36.429284,2013-02-07 11:54:11.286275
4968,329,91,abundance of {Hf},0.16,\abundance{Hf},micro_gram_per_gram,"",,2009-08-03 10:17:38.052084,2013-02-07 09:38:31.836367
4969,328,100,abundance of {K_{2}O},0.009,\abundance{K_{2}O},centi_gram_per_gram,"",,2009-08-03 10:17:39.652036,2013-02-07 09:33:49.678951
4970,328,37,abundance of {CaO},3.22,\abundance{CaO},centi_gram_per_gram,"",,2009-08-03 10:17:41.243256,2013-02-07 09:33:49.587174
4971,329,119,abundance of {Lu},0.06,\abundance{Lu},micro_gram_per_gram,"",,2009-08-03 10:17:42.829701,2013-02-07 09:38:31.894789
4972,328,121,abundance of {MgO},39.12,\abundance{MgO},centi_gram_per_gram,"",,2009-08-03 10:17:44.418593,2013-02-07 09:33:49.562219
4973,329,18,abundance of {B},0.41,\abundance{B},micro_gram_per_gram,"",,2009-08-03 10:17:45.969738,2013-02-07 09:38:31.786339
4974,329,206,abundance of {Ta},0.004,\abundance{Ta},micro_gram_per_gram,"",,2009-08-03 10:17:47.5897,2013-02-07 09:38:31.944758
4975,329,65,abundance of {Er},0.37,\abundance{Er},micro_gram_per_gram,"",,2009-08-03 10:17:49.077262,2013-02-07 09:38:31.811364
4976,328,158,abundance of {P_{2}O_{5}},0.008,\abundance{P_{2}O_{5}},centi_gram_per_gram,"",,2009-08-03 10:17:50.651146,2013-02-07 09:33:49.687172
4977,329,163,abundance of {Pb},0.122,\abundance{Pb},micro_gram_per_gram,"",,2009-08-03 10:17:52.209339,2013-02-07 09:38:31.844683
4978,329,58,abundance of {Dy},0.55,\abundance{Dy},micro_gram_per_gram,"",,2009-08-03 10:17:53.83864,2013-02-07 09:38:31.769713
4979,329,224,abundance of {U},0.002,\abundance{U},micro_gram_per_gram,"",,2009-08-03 10:17:55.448416,2013-02-07 09:38:31.953123
4980,220,63,epsilon value of Nd(0),17.1,&epsilon;Nd(0),parts_per_myriad,"",,2009-08-03 10:17:57.040165,2013-02-07 12:11:24.095488
4981,330,166,abundance of {^{207}Pb}/{^{204}Pb},15.237,\abundance{^{207}Pb}/{^{204}Pb},parts,"",,2009-08-03 10:17:58.605772,2013-02-07 11:54:11.327947
4982,330,164,abundance of {^{206}Pb}/{^{204}Pb},16.666,\abundance{^{206}Pb}/{^{204}Pb},parts,"",,2009-08-03 10:18:00.13781,2013-02-07 11:54:11.319703
4983,329,207,abundance of {Tb},0.08,\abundance{Tb},micro_gram_per_gram,"",,2009-08-03 10:18:01.722981,2013-02-07 09:38:31.886444
4984,329,209,abundance of {Th},0.01,\abundance{Th},micro_gram_per_gram,"",,2009-08-03 10:18:03.331005,2013-02-07 09:38:31.928109
4985,328,124,abundance of {MnO},0.13,\abundance{MnO},centi_gram_per_gram,"",,2009-08-03 10:18:04.874357,2013-02-07 09:33:49.67048
4986,220,120,abundance of {^{176}Lu}/{^{177}Hf},0.049295,\abundance{^{176}Lu}/{^{177}Hf},parts,"",,2009-08-03 10:18:06.493599,2013-02-07 11:54:11.302932
4987,329,47,abundance of {Cs},0.01,\abundance{Cs},micro_gram_per_gram,"",,2009-08-03 10:18:08.02103,2013-02-07 09:38:31.936459
4988,329,78,abundance of {Gd},0.39,\abundance{Gd},micro_gram_per_gram,"",,2009-08-03 10:18:09.630145,2013-02-07 09:38:31.794707
4989,329,182,abundance of {Rb},0.06,\abundance{Rb},micro_gram_per_gram,"",,2009-08-03 10:18:11.21787,2013-02-07 09:38:31.919768
4990,220,136,abundance of {^{143}Nd}/{^{144}Nd},0.513528,\abundance{^{143}Nd}/{^{144}Nd},parts,"",,2009-08-03 10:18:12.739644,2013-02-07 11:54:11.277943
4991,329,118,abundance of {Li},1.55,\abundance{Li},micro_gram_per_gram,"",,2009-08-03 10:18:14.315428,2013-02-07 09:38:31.753128
4992,329,174,abundance of {Pr},0.09,\abundance{Pr},micro_gram_per_gram,"",,2009-08-03 10:18:15.933702,2013-02-07 09:38:31.878111
4993,328,5,abundance of {Al_{2}O_{3}},3.51,\abundance{Al_{2}O_{3}},centi_gram_per_gram,"",,2009-08-03 10:18:17.44089,2013-02-07 09:33:49.578885
4994,329,267,abundance of {Y},3.19,\abundance{Y},micro_gram_per_gram,"",,2009-08-03 10:18:18.974607,2013-02-07 09:38:31.744691
4995,329,135,abundance of {Nd},0.59,\abundance{Nd},micro_gram_per_gram,"",,2009-08-03 10:18:20.638334,2013-02-07 09:38:31.761359
4996,329,116,abundance of {La},0.11,\abundance{La},micro_gram_per_gram,"",,2009-08-03 10:18:22.225236,2013-02-07 09:38:31.861356
4997,328,133,abundance of {Na_{2}O},0.28,\abundance{Na_{2}O},centi_gram_per_gram,"",,2009-08-03 10:18:23.7933,2013-02-07 09:33:49.612184
4998,329,94,abundance of {Ho},0.12,\abundance{Ho},micro_gram_per_gram,"",,2009-08-03 10:18:25.387488,2013-02-07 09:38:31.853029
4999,329,268,abundance of {Yb},0.38,\abundance{Yb},micro_gram_per_gram,"",,2009-08-03 10:18:26.973289,2013-02-07 09:38:31.803017
5000,329,223,abundance of {Tm},0.06,\abundance{Tm},micro_gram_per_gram,"",,2009-08-03 10:18:28.493215,2013-02-07 09:38:31.911461
5001,329,39,abundance of {Ce},0.42,\abundance{Ce},micro_gram_per_gram,"",,2009-08-03 10:18:30.050413,2013-02-07 09:38:31.778024
5002,220,200,abundance of {^{147}Sm}/{^{144}Nd} ,0.262,\abundance{^{147}Sm}/{^{144}Nd},parts,"",,2009-08-03 10:18:31.698776,2013-02-07 11:54:11.29462
5003,329,134,abundance of {Nb},0.06,\abundance{Nb},micro_gram_per_gram,"",,2009-08-03 10:18:33.240812,2013-02-07 09:38:31.903095
5004,329,202,abundance of {Sr},10.5,\abundance{Sr},micro_gram_per_gram,"",,2009-08-03 10:18:34.843701,2013-02-07 09:38:31.727913
5005,328,198,abundance of {SiO_{2}},44.3,\abundance{SiO_{2}},centi_gram_per_gram,"",,2009-08-03 10:18:36.381512,2013-02-07 09:33:49.553731
5006,328,115,abundance of {LOI},1.06,\abundance{LOI},centi_gram_per_gram,"",,2009-08-03 10:18:37.919886,2013-02-07 09:33:49.595511
5007,329,271,abundance of {Zr},5.63,\abundance{Zr},micro_gram_per_gram,"",,2009-08-03 10:18:39.498351,2013-02-07 09:38:31.736371
5008,328,74,abundance of {FeO},8,\abundance{FeO},centi_gram_per_gram,"",,2009-08-03 10:18:41.073321,2013-02-07 09:33:49.57051
5009,328,46,abundance of {Cr_{2}O_{3}},0.38,\abundance{Cr_{2}O_{3}},centi_gram_per_gram,"",,2009-08-03 10:18:42.689115,2013-02-07 09:33:49.603884
5010,329,199,abundance of {Sm},0.25,\abundance{Sm},micro_gram_per_gram,"",,2009-08-03 10:18:44.272799,2013-02-07 09:38:31.819688
5011,328,221,abundance of {TiO_{2}},0.13,\abundance{TiO_{2}},centi_gram_per_gram,"",,2009-08-03 10:18:45.821684,2013-02-07 09:33:49.662202
5012,221,19,abundance of {Ba},0.6,\abundance{Ba},micro_gram_per_gram,"",,2009-08-03 10:18:49.295131,2013-02-07 09:37:58.563292
5013,221,61,epsilon value of Hf(0),19.9,&epsilon;Hf(0),parts_per_myriad,"",,2009-08-03 10:18:50.859235,2013-02-07 12:12:19.071035
5014,221,168,abundance of {^{208}Pb}/{^{204}Pb},37.468,\abundance{^{208}Pb}/{^{204}Pb},parts,"",,2009-08-03 10:18:52.474671,2013-02-07 11:54:07.674567
5015,221,66,abundance of {Eu},0.09,\abundance{Eu},micro_gram_per_gram,"",,2009-08-03 10:18:54.093661,2013-02-07 09:38:22.857672
5016,221,147,abundance of {NiO},0.27,\abundance{NiO},centi_gram_per_gram,"",,2009-08-03 10:18:55.664642,2013-02-07 09:33:47.285641
5017,221,92,abundance of {^{176}Hf}/{^{177}Hf},0.283334,\abundance{^{176}Hf}/{^{177}Hf},parts,"",,2009-08-03 10:18:57.239317,2013-02-07 11:54:08.416661
5018,221,91,abundance of {Hf},0.14,\abundance{Hf},micro_gram_per_gram,"",,2009-08-03 10:18:58.804995,2013-02-07 09:38:17.906188
5019,221,100,abundance of {K_{2}O},0.02,\abundance{K_{2}O},centi_gram_per_gram,"",,2009-08-03 10:19:00.677688,2013-02-07 09:33:44.584243
5020,221,37,abundance of {CaO},2.89,\abundance{CaO},centi_gram_per_gram,"",,2009-08-03 10:19:02.22983,2013-02-07 09:33:34.820854
5021,221,119,abundance of {Lu},0.05,\abundance{Lu},micro_gram_per_gram,"",,2009-08-03 10:19:04.301683,2013-02-07 09:38:30.685716
5022,221,121,abundance of {MgO},37.74,\abundance{MgO},centi_gram_per_gram,"",,2009-08-03 10:19:05.928461,2013-02-07 09:33:36.262901
5023,221,18,abundance of {B},4.12,\abundance{B},micro_gram_per_gram,"",,2009-08-03 10:19:07.500567,2013-02-07 09:38:31.127687
5024,221,206,abundance of {Ta},0.002,\abundance{Ta},micro_gram_per_gram,"",,2009-08-03 10:19:09.118911,2013-02-07 09:38:15.004794
5025,221,65,abundance of {Er},0.31,\abundance{Er},micro_gram_per_gram,"",,2009-08-03 10:19:10.682258,2013-02-07 09:38:20.723442
5026,221,158,abundance of {P_{2}O_{5}},0.006,\abundance{P_{2}O_{5}},centi_gram_per_gram,"",,2009-08-03 10:19:12.271595,2013-02-07 09:33:45.759959
5027,221,163,abundance of {Pb},0.084,\abundance{Pb},micro_gram_per_gram,"",,2009-08-03 10:19:13.760113,2013-02-07 09:38:19.364723
5028,221,58,abundance of {Dy},0.47,\abundance{Dy},micro_gram_per_gram,"",,2009-08-03 10:19:15.321568,2013-02-07 09:38:16.605498
5029,221,224,abundance of {U},0.001,\abundance{U},micro_gram_per_gram,"",,2009-08-03 10:19:16.862499,2013-02-07 09:38:24.549839
5030,221,63,epsilon value of Nd(0),11.8,&epsilon;Nd(0),parts_per_myriad,"",,2009-08-03 10:19:18.413899,2013-02-07 12:11:23.907448
5031,221,166,abundance of {^{207}Pb}/{^{204}Pb},15.441,\abundance{^{207}Pb}/{^{204}Pb},parts,"",,2009-08-03 10:19:19.949877,2013-02-07 11:54:08.858452
5032,221,164,abundance of {^{206}Pb}/{^{204}Pb},17.659,\abundance{^{206}Pb}/{^{204}Pb},parts,"",,2009-08-03 10:19:21.576099,2013-02-07 11:54:09.308684
5033,221,207,abundance of {Tb},0.07,\abundance{Tb},micro_gram_per_gram,"",,2009-08-03 10:19:23.154627,2013-02-07 09:38:27.117605
5034,221,209,abundance of {Th},0.002,\abundance{Th},micro_gram_per_gram,"",,2009-08-03 10:19:24.691531,2013-02-07 09:38:09.74464
5035,221,124,abundance of {MnO},0.13,\abundance{MnO},centi_gram_per_gram,"",,2009-08-03 10:19:26.838402,2013-02-07 09:33:46.977278
5036,221,120,abundance of {^{176}Lu}/{^{177}Hf},0.047471,\abundance{^{176}Lu}/{^{177}Hf},parts,"",,2009-08-03 10:19:28.688,2013-02-07 11:54:09.850726
5037,221,47,abundance of {Cs},0.02,\abundance{Cs},micro_gram_per_gram,"",,2009-08-03 10:19:30.261075,2013-02-07 09:38:28.301453
5038,221,78,abundance of {Gd},0.34,\abundance{Gd},micro_gram_per_gram,"",,2009-08-03 10:19:31.778745,2013-02-07 09:38:13.521067
5039,221,182,abundance of {Rb},0.35,\abundance{Rb},micro_gram_per_gram,"",,2009-08-03 10:19:33.459007,2013-02-07 09:38:05.966665
