id,attachment_file_id,name,description,spot_x,spot_y,target_uid,radius_in_percent,stroke_color,stroke_width,fill_color,fill_opacity,with_cross,created_at,updated_at
544,41533,8,,24.3567900919378,36.7380950354731,20130821194116-216003,2,blue,2,blue,0,,2013-08-21 19:41:33.984153,2013-08-22 11:59:28.438811
545,41533,11,,51.9822081521384,20.0156870087172,20130821194224-907355,2,blue,2,blue,0,,2013-08-21 19:42:41.379483,2013-08-22 11:59:28.446981
546,41533,14,,47.701271697289,10.9186970421621,20130822111922-713161,2,blue,2,blue,0,,2013-08-22 11:19:41.870748,2013-08-22 11:19:41.870748
548,37784,ref-ol-nwa6704,,77.3,36.8,20120607163819-010-681,2,blue,2,blue,0,,2013-09-17 10:57:32.718538,2013-09-17 10:57:32.718538
549,37784,ref-ol-fa2,,36.6,32.2,20120607164431-365-088,2,blue,5,blue,0,f,2013-09-17 10:58:22.903391,2013-09-17 11:01:44.422615
550,37784,ref-ol-nwa6704,,49.7,52.2,20120607163819-010-681,2,blue,2,blue,0,,2013-09-17 10:58:44.924617,2013-09-17 10:58:44.924617
551,37784,ref-ol-ls1a,,72.4,57.9,20120607164026-439-430,2,blue,2,blue,0,,2013-09-17 10:59:16.164902,2013-09-17 10:59:16.164902
552,37784,ref-ol-sc2,,81.1,63.2,20120607164310-767-177,2,blue,2,blue,0,,2013-09-17 10:59:37.739067,2013-09-17 10:59:37.739067
553,37784,ref-ol-fo1,,79.3,5.6,20120607163826-334-669,2,blue,2,blue,0,,2013-09-17 11:00:00.972498,2013-09-17 11:00:00.972498
554,37784,ref-ol-fk1,,59.9,22.8,20120607163832-539-752,2,blue,2,blue,0,,2013-09-17 11:00:20.207203,2013-09-17 11:00:20.207203
563,41672,ref-ol-sc2,,50.7,36.3,20130918105559-315419,2,blue,10,blue,0,f,2013-09-18 15:52:02.863963,2013-10-17 15:08:19.968012
564,41672,ref-ol-sc3,,84.7,68,20130918105614-583937,2,blue,10,blue,0,f,2013-09-18 15:52:21.227434,2013-10-17 15:09:28.121515
565,41672,ref-ol-sc1,,17.7,7,20130918105538-396033,2,blue,10,blue,0,f,2013-09-18 15:53:14.270483,2013-10-17 15:09:15.516886
566,41672,ref-cpx-sax33,,51,3.3,20130918110713-449837,2,blue,10,blue,0,f,2013-09-18 15:53:41.107127,2013-10-17 15:09:02.845646
567,41672,ref-cpx-di-tz1001,,79.7,8.3,20130918110306-833285,2,blue,10,blue,0,f,2013-09-18 15:54:07.560205,2013-10-17 15:08:46.123371
568,41672,ref-cpx-klb1,,75.7,38,20130918104525-883523,2,blue,10,blue,0,f,2013-09-18 15:54:23.593387,2013-10-17 15:08:35.251279
569,41672,ref-opx-klb1,,50,68.7,20130918104949-674193,2,blue,10,blue,0,f,2013-09-18 15:54:42.686563,2013-10-17 15:09:58.1516
570,41672,ref-opx-tz1001,,24.3,34,20130918111213-651759,2,blue,10,blue,0,f,2013-09-18 15:55:04.053972,2013-10-17 15:09:45.841421
571,41672,ref-cpx-wollastonite-gifu,,20.3,67.3,20130918110534-364045,2,blue,10,blue,0,f,2013-09-18 15:55:21.945177,2013-10-17 15:10:12.257508
572,41683,ref-pl-alb21245 duplicate,,69.3,39.0190490892251,20130920161437-739526,2,blue,2,blue,0,,2013-09-20 16:17:14.84481,2013-09-20 16:17:14.84481
573,41683,ref-pl-lab duplicate,,53.7,21.4190490892251,20130920160313-720328,2,blue,2,blue,0,,2013-09-20 16:17:43.219007,2013-09-20 16:17:43.219007
574,41683,ref-fsp-anorthoclase duplicate,,36.3,19.0190490892251,20130920161405-861179,2,blue,2,blue,0,,2013-09-20 16:18:05.913863,2013-09-20 16:18:05.913863
575,41683,gl-ab100 duplicate,,27,38.0190490892251,20130920161151-226916,2,blue,2,blue,0,,2013-09-20 16:18:21.354057,2013-09-20 16:18:21.354057
576,41683,gl-an25ab75 duplicate,,38.7,57.4190490892251,20130920160732-956525,2,blue,2,blue,0,,2013-09-20 16:18:36.039839,2013-09-20 16:18:36.039839
577,41683,gl-an50ab50 duplicate,,57,53.4190490892251,20130920160918-265594,2,blue,2,blue,0,,2013-09-20 16:18:57.69163,2013-09-20 16:18:57.69163
578,41683,ref-ol-sc-1mm-dice,,47.3,38.7190490892251,20130920161937-381878,2,blue,2,blue,0,,2013-09-20 16:20:04.760786,2013-09-20 16:20:04.760786
579,41704,tour-STD-5,,57.3,68.7,20101021094602833.hkitagawa,2,white,2,blue,0,f,2013-09-30 14:22:54.347647,2013-10-01 09:31:52.520124
580,41704,tour-STD-2,,26.3,65.7,20101021094602903.hkitagawa,2,white,2,blue,0,f,2013-09-30 14:24:38.463352,2013-10-01 09:33:07.93639
581,41704,tour-STD-4,,28.3,43,20101021094602557.hkitagawa,2,blue,2,blue,0,f,2013-09-30 14:26:58.794419,2013-09-30 14:28:19.147238
582,41704,tour-STD-3,,40.3,25,20101021094602758.hkitagawa,2,blue,2,blue,0,f,2013-09-30 14:27:26.737274,2013-09-30 14:28:09.249584
583,41704,tour-ishikawa,,68.7,43.7,"",2,white,2,blue,0,f,2013-10-07 13:09:34.320087,2013-10-07 13:10:15.592652
592,41133,ref-cpx1-klb1,,44.6052676295667,38.5,20131008171357-679859,2,blue,2,blue,0,f,2013-10-08 17:20:02.464184,2013-10-08 17:28:47.61296
593,41133,ref-cpx2-klb1,,54.0052676295667,38.8,20131008171523-974300,2,blue,2,blue,0,f,2013-10-08 17:21:42.983836,2013-10-08 17:31:18.678305
594,41133,ref-cpx3-klb1,,61.1052676295667,38.7,20131008171628-246063,2,blue,2,blue,0,f,2013-10-08 17:22:01.659057,2013-10-08 17:31:34.017781
595,41133,ref-cpx4-klb1,,40.8052676295667,45.7,20131008171730-964294,2,blue,2,blue,0,f,2013-10-08 17:22:24.676476,2013-10-08 17:31:48.292195
596,41133,ref-cpx5-klb1,,49.6052676295667,46.1,20131008171816-588336,2,blue,2,blue,0,f,2013-10-08 17:22:42.328663,2013-10-08 17:32:01.456329
597,41133,ref-cpx6-klb1,,58.5052676295667,46,20131008171846-511940,2,blue,2,blue,0,f,2013-10-08 17:22:58.778345,2013-10-08 17:32:13.253556
598,41133,ref-cpx7-klb1,,67.2052676295667,46,20131008171911-090442,2,blue,2,blue,0,f,2013-10-08 17:23:17.241391,2013-10-08 17:32:27.611799
599,41738,ref-ol-fa duplicate,,79,30.0625,20131008163510-482539,2,blue,2,blue,0,,2013-10-08 17:24:10.61985,2013-10-08 17:24:10.61985
600,41738,NWA 6704 (b) olivine duplicate,,86,61.7625,20131008163501-472771,2,blue,2,blue,0,,2013-10-08 17:24:41.378647,2013-10-08 17:24:41.378647
601,41738,LS1-A_olivine duplicate,,45.7,73.3625,20131008163452-344532,2,blue,2,blue,0,,2013-10-08 17:25:06.311646,2013-10-08 17:25:06.311646
602,41738,ref-ol-fo duplicate,,22.7,52.3625,20131008163443-611714,2,blue,2,blue,0,,2013-10-08 17:26:14.076305,2013-10-08 17:26:14.076305
603,41738,ref-ol-AY duplicate,,22.7,16.0625,20131008163425-024662,2,blue,2,blue,0,,2013-10-08 17:26:31.688057,2013-10-08 17:26:31.688057
604,41738,ref-ol-sc-1mm-dice duplicate,,52.3,11.3625,20131008163434-838680,2,blue,2,blue,0,,2013-10-08 17:26:52.137426,2013-10-08 17:26:52.137426
605,41738,ref-ol-sc-1mm-dice,,50.7,46.0625,20131008172728-552716,2,blue,2,blue,0,f,2013-10-08 17:28:21.203322,2013-10-08 17:29:02.457835
606,41737,ref-ol-sc-1mm-dice,,50.7,42.7731585518102,20131008173006-166929,2,blue,2,blue,0,,2013-10-08 17:32:01.729369,2013-10-08 17:32:01.729369
607,41737,ref-ol-fa duplicate,,81,31.7731585518102,20131008173412-476074,2,blue,2,blue,0,,2013-10-08 17:36:35.498964,2013-10-08 17:36:35.498964
608,41737,NWA 6704 (b) olivine duplicate,,70,62.4731585518102,20131008163310-523673,2,blue,2,blue,0,,2013-10-08 17:36:53.264384,2013-10-08 17:36:53.264384
609,41737,LS1-A-olivine duplicate,,46.7,70.7731585518102,20131008163259-870680,2,blue,2,blue,0,,2013-10-08 17:37:15.522588,2013-10-08 17:37:15.522588
610,41737,ref-ol-fo duplicate,,16,53.4731585518102,20131008163248-606649,2,blue,2,blue,0,,2013-10-08 17:37:37.481779,2013-10-08 17:37:37.481779
611,41737,ref-ol-AY duplicate,,25,25.1731585518102,20131008163221-145210,2,blue,2,blue,0,,2013-10-08 17:37:56.894632,2013-10-08 17:37:56.894632
612,41737,ref-ol-sc-1mm-dice duplicate,,47.3,10.4731585518102,20131008163239-342145,2,blue,2,blue,0,,2013-10-08 17:38:15.819142,2013-10-08 17:38:15.819142
613,41133,ref-opx1-klb1,,38.2052676295667,56.6,20131008173314-006242,2,red,2,blue,0,f,2013-10-08 17:38:52.914242,2013-10-08 17:44:00.736535
614,41133,ref-opx2-klb1,,48.2052676295667,56.1,20131008173352-275746,2,red,2,blue,0,f,2013-10-08 17:39:50.991871,2013-10-08 17:44:14.045187
615,41133,ref-opx3-klb1,,55.3052676295667,56.6,20131008173421-898125,2,red,2,blue,0,f,2013-10-08 17:40:26.716896,2013-10-08 17:44:30.772457
616,41133,ref-opx4-klb1,,65.0052676295667,55.7,20131008173431-980560,2,red,2,blue,0,f,2013-10-08 17:40:55.327096,2013-10-08 17:44:43.479603
617,41133,ref-opx5-klb1,,48.0052676295667,65.2,20131008173441-109442,2,red,2,blue,0,f,2013-10-08 17:41:30.107267,2013-10-08 17:43:14.181629
619,41133,ref-opx6-klb1,,59.5052676295667,64.6,20131008173450-140077,2,red,2,blue,0,f,2013-10-08 17:42:35.793973,2013-10-08 17:43:40.953233
620,41827,ref-ol-fa,,80,41.6239436619718,20131016182116-039897,2,blue,10,blue,0,f,2013-10-16 18:30:43.665831,2013-10-16 18:31:27.525847
621,41827,NWA 6704 (b) olivine,,64,68.6239436619718,20131016182134-754279,2,blue,10,blue,0,f,2013-10-16 18:33:06.370512,2013-10-16 18:36:31.608105
622,41827,LS1-A-olivine,,37,75.3239436619718,20131016182128-602583,2,blue,10,blue,0,f,2013-10-16 18:33:31.520764,2013-10-16 18:37:09.020738
623,41827,ref-ol-fo,,11.3,41.0239436619718,20131016182140-574209,2,blue,10,blue,0,f,2013-10-16 18:33:49.228151,2013-10-16 18:37:21.972779
624,41827,ref-ol-AY,,32,15.0239436619718,20131016182152-304801,2,blue,10,blue,0,f,2013-10-16 18:34:26.493818,2013-10-16 18:37:41.348816
625,41827,ref-ol-sc-1mm-dice duplicate,,60.7,16.3239436619718,20131016182122-247823,2,blue,10,blue,0,f,2013-10-16 18:35:02.864489,2013-10-16 18:37:55.741202
627,41827,ref-ol-sc-1mm-dice,,46.7,43.6239436619718,20131016182146-765644,2,blue,10,blue,0,f,2013-10-17 09:13:24.384761,2013-10-17 09:13:35.36589
628,41846,ref-ol-sc-1mm-dice,,48.3,42.9767891682785,20131017174024-514261,2,blue,10,blue,0,f,2013-10-17 17:50:12.775113,2013-10-17 17:52:58.159175
629,41846,ref-ol-fa,,81,45.2767891682785,20131017174018-696178,2,blue,10,blue,0,f,2013-10-17 17:50:31.355985,2013-10-17 17:53:32.111956
630,41846,NWA 6704 (b) olivine,,65.7,71.6767891682785,20131017174035-891484,2,blue,10,blue,0,f,2013-10-17 17:50:57.590396,2013-10-17 17:53:10.875251
631,41846,LS1-A-olivine,,36.7,73.6767891682785,20131017174030-073059,2,blue,10,blue,0,f,2013-10-17 17:51:12.90489,2013-10-17 17:53:22.198199
632,41846,ref-ol-fo,,19.3,48.2767891682785,20131017174041-255472,2,blue,10,blue,0,f,2013-10-17 17:51:28.065914,2013-10-17 17:54:02.725594
634,41846,ref-ol-AY,,31.7,19.6767891682785,20131017174056-432818,2,blue,10,blue,0,f,2013-10-17 17:52:15.667658,2013-10-17 17:53:42.421504
635,41846,ref-ol-sc-1mm-dice duplicate,,66.3,16.6767891682785,20131017174047-204035,2,blue,10,blue,0,f,2013-10-17 17:52:32.305486,2013-10-17 17:52:43.288185
646,41945,deleteme,,66,24.6214285714286,deleteme,2,blue,14,blue,0,,2013-10-25 14:15:41.356946,2013-10-25 14:15:41.356946
647,41945,shimaki,,9.3,23.3214285714286,shimaki,2,blue,14,blue,0,,2013-10-25 14:18:36.045765,2013-10-25 14:18:36.045765
648,41945,2013-oct,,15.3,42.6214285714286,20131025085013-085068,2,blue,14,blue,0,,2013-10-25 14:20:30.032405,2013-10-25 14:20:30.032405
649,41951,ALL01-c2-1-AfterSIMS-C11c-Spectrum 1,,26.6849548694351,14.9061187714189,20131029175022-564384,2,blue,13.66,blue,0,,2013-10-29 17:50:31.815646,2013-10-29 17:50:31.815646
650,41951,ALL01-c2-1-AfterSIMS-C11c-Spectrum 2,,63.7179219024022,47.4335912988915,20131029175032-605641,2,blue,13.66,blue,0,,2013-10-29 17:50:41.480568,2013-10-29 17:50:41.480568
651,41952,1746,,80.1807929343842,35.2742393695015,20131029185124-127430,2,blue,10.24,blue,0,,2013-10-29 18:51:35.375537,2013-10-29 18:51:35.375537
652,41953,1746,,76.3684762188417,45.8314241202346,20131029185136-487017,2,blue,10.24,blue,0,,2013-10-29 18:51:45.48444,2013-10-29 18:51:45.48444
653,41954,1746,,31.3538134622434,31.4619226539589,20131029185146-058037,2,blue,10.24,blue,0,,2013-10-29 18:51:52.579938,2013-10-29 18:51:52.579938
654,41955,1746,,36.9256609695748,48.0308376099707,20131029185153-437253,2,blue,10.24,blue,0,,2013-10-29 18:51:59.650657,2013-10-29 18:51:59.650657
655,41956,1746,,80.1807929343842,35.2742393695015,20131029190256-367331,2,blue,10.24,blue,0,,2013-10-29 19:03:05.723355,2013-10-29 19:03:05.723355
656,41957,1746,,76.515103784824,46.711189516129,20131029190306-620552,2,blue,10.24,blue,0,,2013-10-29 19:03:16.778555,2013-10-29 19:03:16.778555
657,41958,1746,,31.6470685942082,31.6085502199413,20131029190317-247650,2,blue,10.24,blue,0,,2013-10-29 19:03:24.546936,2013-10-29 19:03:24.546936
658,41959,1746,,36.7790334035924,48.1774651759531,20131029190325-742811,2,blue,10.24,blue,0,,2013-10-29 19:03:31.359581,2013-10-29 19:03:31.359581
659,41960,1746,,80.1807929343842,35.2742393695015,20131030093732-426457,2,blue,10.24,blue,0,,2013-10-30 09:37:42.638841,2013-10-30 09:37:42.638841
660,41961,1746,,76.515103784824,46.1246792521994,20131030093743-605768,2,blue,10.24,blue,0,,2013-10-30 09:37:54.578096,2013-10-30 09:37:54.578096
661,41962,1746,,31.207185896261,31.4619226539589,20131030093755-124674,2,blue,10.24,blue,0,,2013-10-30 09:38:01.931043,2013-10-30 09:38:01.931043
662,41963,1746,,36.63240583761,48.0308376099707,20131030093803-846491,2,blue,10.24,blue,0,,2013-10-30 09:38:09.726974,2013-10-30 09:38:09.726974
663,41964,1746,,80.0341653684018,34.9809842375367,20131030105216-358873,2,blue,10.24,blue,0,,2013-10-30 10:52:25.187395,2013-10-30 10:52:25.187395
664,41965,1746,,76.515103784824,46.1246792521994,20131030105226-279088,2,blue,10.24,blue,0,,2013-10-30 10:52:36.665966,2013-10-30 10:52:36.665966
665,41966,1746,,31.5004410282258,31.6085502199413,20131030105237-631188,2,blue,10.24,blue,0,,2013-10-30 10:52:44.347354,2013-10-30 10:52:44.347354
666,41967,1746,,36.4857782716276,47.8842100439883,20131030105248-108389,2,blue,10.24,blue,0,,2013-10-30 10:52:54.692074,2013-10-30 10:52:54.692074
667,41968,1746,,80.0341653684018,35.2742393695015,20131030110032-436238,2,blue,10.24,blue,0,,2013-10-30 11:00:41.781144,2013-10-30 11:00:41.781144
668,41969,1746,,76.3684762188417,46.1246792521994,20131030110042-093248,2,blue,10.24,blue,0,,2013-10-30 11:00:53.075874,2013-10-30 11:00:53.075874
669,41970,1746,,31.0605583302786,31.4619226539589,20131030110054-452927,2,blue,10.24,blue,0,,2013-10-30 11:00:59.880678,2013-10-30 11:00:59.880678
670,41971,1746,,36.7790334035924,48.1774651759531,20131030110100-411456,2,blue,10.24,blue,0,,2013-10-30 11:01:06.320401,2013-10-30 11:01:06.320401
675,41973,1746,,80.7673031983138,35.7141220674487,20131030141620-022363,2,blue,10.24,blue,0,,2013-10-30 14:16:30.873454,2013-10-30 14:16:30.873454
676,41973,1746,,76.8083589167889,47.2976997800587,20131030141631-130964,2,blue,10.24,blue,0,,2013-10-30 14:16:40.790389,2013-10-30 14:16:40.790389
677,41973,1746,,31.6470685942082,32.0484329178886,20131030141642-567442,2,blue,10.24,blue,0,,2013-10-30 14:16:47.372507,2013-10-30 14:16:47.372507
678,41973,1746,,37.2189161015396,48.7639754398827,20131030141648-789541,2,blue,10.24,blue,0,,2013-10-30 14:16:54.044832,2013-10-30 14:16:54.044832
680,41975,101,,42.5,13.046875,20131030170553-953177,2,blue,12.8,blue,0,,2013-10-30 17:06:00.083469,2013-10-30 17:06:00.083469
681,41975,102,,45.390625,20.546875,20131030170600-230817,2,blue,12.8,blue,0,,2013-10-30 17:06:04.629315,2013-10-30 17:06:04.629315
682,41975,103,,52.109375,29.140625,20131030170605-783369,2,blue,12.8,blue,0,,2013-10-30 17:06:09.630527,2013-10-30 17:06:09.630527
683,41975,104,,51.171875,37.578125,20131030170610-702803,2,blue,12.8,blue,0,,2013-10-30 17:06:15.467948,2013-10-30 17:06:15.467948
684,41975,105,,50,45.15625,20131030170616-320312,2,blue,12.8,blue,0,,2013-10-30 17:06:20.350923,2013-10-30 17:06:20.350923
685,41975,106,,49.21875,52.8125,20131030170621-509159,2,blue,12.8,blue,0,,2013-10-30 17:06:25.340716,2013-10-30 17:06:25.340716
686,41975,107,,45.390625,59.375,20131030170626-870426,2,blue,12.8,blue,0,,2013-10-30 17:06:30.389497,2013-10-30 17:06:30.389497
687,41975,108,,43.28125,67.578125,20131030170631-015845,2,blue,12.8,blue,0,,2013-10-30 17:06:35.693598,2013-10-30 17:06:35.693598
688,41976,109,,10.625,41.640625,20131030170637-253305,2,blue,12.8,blue,0,,2013-10-30 17:06:43.841249,2013-10-30 17:06:43.841249
689,41976,110,,17.96875,46.25,20131030170644-991262,2,blue,12.8,blue,0,,2013-10-30 17:06:49.389767,2013-10-30 17:06:49.389767
690,41976,111,,15.3125,33.046875,20131030170650-894199,2,blue,12.8,blue,0,,2013-10-30 17:06:59.377643,2013-10-30 17:06:59.377643
691,41976,112,,21.25,29.609375,20131030170700-982543,2,blue,12.8,blue,0,,2013-10-30 17:07:04.084446,2013-10-30 17:07:04.084446
692,41976,113,,31.484375,30.625,20131030170705-580088,2,blue,12.8,blue,0,,2013-10-30 17:07:08.701593,2013-10-30 17:07:08.701593
693,41976,114,,39.453125,26.875,20131030170709-970271,2,blue,12.8,blue,0,,2013-10-30 17:07:13.531598,2013-10-30 17:07:13.531598
694,41976,115,,48.984375,25.625,20131030170714-222323,2,blue,12.8,blue,0,,2013-10-30 17:07:18.258743,2013-10-30 17:07:18.258743
695,41976,116,,56.953125,24.765625,20131030170719-247094,2,blue,12.8,blue,0,,2013-10-30 17:07:23.631541,2013-10-30 17:07:23.631541
696,41976,117,,68.359375,24.6875,20131030170724-226522,2,blue,12.8,blue,0,,2013-10-30 17:07:28.59848,2013-10-30 17:07:28.59848
697,41976,118,,75.078125,28.359375,20131030170729-734248,2,blue,12.8,blue,0,,2013-10-30 17:07:33.386283,2013-10-30 17:07:33.386283
698,41976,119,,69.21875,47.265625,20131030170734-304724,2,blue,12.8,blue,0,,2013-10-30 17:07:38.134813,2013-10-30 17:07:38.134813
699,41976,120,,76.71875,49.140625,20131030170739-521559,2,blue,12.8,blue,0,,2013-10-30 17:07:43.07425,2013-10-30 17:07:43.07425
700,41977,71,,14.0625,37.5,20131030170744-656488,2,blue,12.8,blue,0,,2013-10-30 17:07:50.385115,2013-10-30 17:07:50.385115
701,41977,72,,17.8125,33.203125,20131030170751-973931,2,blue,12.8,blue,0,,2013-10-30 17:07:56.051088,2013-10-30 17:07:56.051088
702,41977,73,,27.421875,31.5625,20131030170757-473522,2,blue,12.8,blue,0,,2013-10-30 17:08:01.449618,2013-10-30 17:08:01.449618
703,41977,74,,38.90625,32.96875,20131030170802-894709,2,blue,12.8,blue,0,,2013-10-30 17:08:06.252836,2013-10-30 17:08:06.252836
704,41977,75,,47.265625,35.625,20131030170807-663861,2,blue,12.8,blue,0,,2013-10-30 17:08:11.152329,2013-10-30 17:08:11.152329
705,41977,76,,53.828125,39.84375,20131030170812-520295,2,blue,12.8,blue,0,,2013-10-30 17:08:15.72582,2013-10-30 17:08:15.72582
706,41977,77,,59.296875,45.078125,20131030170816-732600,2,blue,12.8,blue,0,,2013-10-30 17:08:20.441021,2013-10-30 17:08:20.441021
707,41977,78,,63.984375,51.640625,20131030170821-227273,2,blue,12.8,blue,0,,2013-10-30 17:08:25.390158,2013-10-30 17:08:25.390158
708,41977,79,,70.390625,57.96875,20131030170826-369997,2,blue,12.8,blue,0,,2013-10-30 17:08:30.232079,2013-10-30 17:08:30.232079
709,41977,80,,79.140625,62.109375,20131030170831-600992,2,blue,12.8,blue,0,,2013-10-30 17:08:35.388606,2013-10-30 17:08:35.388606
710,41978,81,,43.4375,11.953125,20131030170836-101572,2,blue,12.8,blue,0,,2013-10-30 17:08:42.396208,2013-10-30 17:08:42.396208
711,41978,82,,45.078125,22.1875,20131030170843-942720,2,blue,12.8,blue,0,,2013-10-30 17:08:47.072643,2013-10-30 17:08:47.072643
712,41978,83,,48.203125,31.953125,20131030170848-113438,2,blue,12.8,blue,0,,2013-10-30 17:08:52.164201,2013-10-30 17:08:52.164201
713,41978,84,,50.625,40.390625,20131030170853-631476,2,blue,12.8,blue,0,,2013-10-30 17:08:57.113055,2013-10-30 17:08:57.113055
714,41978,85,,50.546875,47.890625,20131030170858-233425,2,blue,12.8,blue,0,,2013-10-30 17:09:02.067338,2013-10-30 17:09:02.067338
715,41978,86,,50.234375,52.34375,20131030170903-073481,2,blue,12.8,blue,0,,2013-10-30 17:09:07.407576,2013-10-30 17:09:07.407576
716,41978,87,,54.921875,57.734375,20131030170909-998770,2,blue,12.8,blue,0,,2013-10-30 17:09:12.930988,2013-10-30 17:09:12.930988
717,41978,88,,50.78125,63.828125,20131030170913-339701,2,blue,12.8,blue,0,,2013-10-30 17:09:17.913682,2013-10-30 17:09:17.913682
718,41978,89,,45.46875,65.78125,20131030170918-678798,2,blue,12.8,blue,0,,2013-10-30 17:09:23.274677,2013-10-30 17:09:23.274677
719,41978,90,,40.15625,58.515625,20131030170924-925545,2,blue,12.8,blue,0,,2013-10-30 17:09:28.350047,2013-10-30 17:09:28.350047
720,41974,91,,38.90625,67.03125,20131030170929-207938,2,blue,12.8,blue,0,,2013-10-30 17:09:33.503038,2013-10-30 17:09:33.503038
721,41974,92,,42.578125,65.703125,20131030170934-047642,2,blue,12.8,blue,0,,2013-10-30 17:09:38.668829,2013-10-30 17:09:38.668829
722,41974,93,,43.671875,60.390625,20131030170939-134760,2,blue,12.8,blue,0,,2013-10-30 17:09:44.108338,2013-10-30 17:09:44.108338
723,41974,94,,47.265625,47.5,20131030170945-343613,2,blue,12.8,blue,0,,2013-10-30 17:09:49.369672,2013-10-30 17:09:49.369672
724,41974,95,,49.6875,42.890625,20131030170950-905800,2,blue,12.8,blue,0,,2013-10-30 17:09:54.480413,2013-10-30 17:09:54.480413
725,41974,96,,49.84375,37.734375,20131030170955-180735,2,blue,12.8,blue,0,,2013-10-30 17:09:59.697388,2013-10-30 17:09:59.697388
726,41974,97,,53.4375,30.3125,20131030171000-498062,2,blue,12.8,blue,0,,2013-10-30 17:10:04.650621,2013-10-30 17:10:04.650621
727,41974,98,,54.609375,25.390625,20131030171005-484268,2,blue,12.8,blue,0,,2013-10-30 17:10:09.543188,2013-10-30 17:10:09.543188
728,41974,99,,57.65625,14.21875,20131030171010-688031,2,blue,12.8,blue,0,,2013-10-30 17:10:14.656841,2013-10-30 17:10:14.656841
729,41977,73,,27.421875,31.5625,20131030171639-274674,2,blue,12.8,blue,0,,2013-10-30 17:16:43.785698,2013-10-30 17:16:43.785698
732,41974,100,,53.75,10.703125,20131101141746-803979,2,blue,12.8,blue,0,,2013-11-01 14:17:53.475307,2013-11-01 14:17:53.475307
733,41975,101,,42.5,13.046875,20131101142641-938067,2,blue,12.8,blue,0,,2013-11-01 14:26:46.206276,2013-11-01 14:26:46.206276
734,41982,1746,,80.078125,34.9609375,20131106161906-258155,2,blue,10.24,blue,0,,2013-11-06 16:19:20.388206,2013-11-06 16:19:20.388206
735,41982,1746,,76.46484375,46.2890625,20131106161921-974554,2,blue,10.24,blue,0,,2013-11-06 16:19:26.622904,2013-11-06 16:19:26.622904
736,41982,1746,,31.4453125,31.4453125,20131106161927-791992,2,blue,10.24,blue,0,,2013-11-06 16:19:30.319306,2013-11-06 16:19:30.319306
737,41982,1746,,36.71875,48.046875,20131106161930-033735,2,blue,10.24,blue,0,,2013-11-06 16:19:34.029661,2013-11-06 16:19:34.029661
742,41974,99,,57.65625,14.21875,20131107212922-287345,2,blue,12.8,blue,0,,2013-11-07 21:29:25.904211,2013-11-07 21:29:25.904211
747,41990,1746,,79.98046875,35.15625,20131108170520-722586,2,blue,10.24,blue,0,,2013-11-08 17:05:28.973839,2013-11-08 17:05:28.973839
748,41990,1746,,76.26953125,45.99609375,20131108170529-538883,2,blue,10.24,blue,0,,2013-11-08 17:05:35.546315,2013-11-08 17:05:35.546315
749,41990,1746,,31.25,31.15234375,20131108170536-713629,2,blue,10.24,blue,0,,2013-11-08 17:05:39.882602,2013-11-08 17:05:39.882602
750,41990,1746,,36.5234375,48.2421875,20131108170540-806541,2,blue,10.24,blue,0,,2013-11-08 17:05:43.906287,2013-11-08 17:05:43.906287
751,42033,ref-grt-RVSA4 daughter,,85,45.4244389027431,20131120164058-250887,2,blue,16.04,blue,0,,2013-11-20 16:46:35.166416,2013-11-20 16:46:35.166416
752,42033,95-QL-2M daughter,,65,79.7244389027431,20131120164249-990313,2,blue,16.04,blue,0,,2013-11-20 16:47:32.222538,2013-11-20 16:47:32.222538
753,42033,ref-grt-HK5206701d daughter,,17.3,48.0244389027431,20131120164345-577324,2,blue,16.04,blue,0,,2013-11-20 16:48:06.165303,2013-11-20 16:48:06.165303
754,42033,grt-SAE113 daughter,,30,19.0244389027431,20131120164320-248921,2,blue,16.04,blue,0,,2013-11-20 16:48:34.476272,2013-11-20 16:48:34.476272
755,42033,MSG1 daughter,,47,45.4244389027431,20131120164304-740857,2,blue,16.04,blue,0,,2013-11-20 16:48:59.231377,2013-11-20 16:48:59.231377
756,42033,grt-mvg3,,32.7,76.4244389027431,20131120170158-962521,2,blue,16.04,blue,0,,2013-11-20 17:03:23.402963,2013-11-20 17:03:23.402963
757,42033,grt-mnag10,,66,15.4244389027431,20131120170043-099003,2,blue,16.04,blue,0,,2013-11-20 17:03:56.599621,2013-11-20 17:03:56.599621
758,42040,939,,50.87890625,34.9609375,20131125170052-837756,2,blue,10.24,blue,0,,2013-11-25 17:01:00.547627,2013-11-25 17:01:00.547627
759,42041,939,,54.19921875,38.671875,20131125170101-456660,2,blue,10.24,blue,0,,2013-11-25 17:01:15.965621,2013-11-25 17:01:15.965621
760,42042,939,,51.7578125,42.96875,20131125170117-464436,2,blue,10.24,blue,0,,2013-11-25 17:01:24.667435,2013-11-25 17:01:24.667435
761,42043,939,,72.8515625,32.6171875,20131125170125-121617,2,blue,10.24,blue,0,,2013-11-25 17:01:34.153684,2013-11-25 17:01:34.153684
762,42044,939,,94.7265625,50.87890625,20131125170135-161936,2,blue,10.24,blue,0,,2013-11-25 17:01:42.731362,2013-11-25 17:01:42.731362
763,42045,939,,23.2421875,30.56640625,20131125170143-065690,2,blue,10.24,blue,0,,2013-11-25 17:01:55.751378,2013-11-25 17:01:55.751378
